Month,Day,Hour,Year,Temp,RH,wind,ssrd,strd,sp,tp
1,28,0,2007,273.9498209,98.80011298,1.326654544,0,313.6116667,56537.9565,0.0001
1,28,1,2007,273.7697208,98.93332216,1.139986545,0,300.9633333,56498.29605,0.0001
1,28,2,2007,273.6365196,98.93332878,1.026647995,0,315.3533333,56449.5788,0.0001
1,28,3,2007,273.2696793,98.99992244,0.979972986,0,311.62,56407.31944,0.0001
1,28,4,2007,273.1696968,98.06663697,1.186659868,0,303.5533333,56382.30965,0.0001
1,28,5,2007,273.0695813,97.86665843,1.193307809,3.438333333,315.4166667,56374.76808,0.0001
1,28,6,2007,272.8214227,97.03373606,1.24663783,99.58166667,311.11,56393.71083,0.0001
1,28,7,2007,272.7684594,96.26667588,1.213319782,269.4416667,310.375,56428.12259,0.0001
1,28,8,2007,273.7363595,92.26662732,1.179991718,448.56,333.7033333,56486.03983,0.0001
1,28,9,2007,275.3433746,81.13278958,1.706640255,558.7916667,346.775,56523.64572,0.0001
1,28,10,2007,276.4901252,74.26493367,2.273339013,673.7283333,350.32,56554.38052,0.0001
1,28,11,2007,277.6835035,70.73200218,2.740009881,759.8866667,355.4316667,56557.61757,0.0001
1,28,12,2007,278.9437388,69.99501592,3.593361633,693.615,356.415,56537.72395,0.0001
1,28,13,2007,280.2135981,72.19738349,4.073427297,605.9116667,353.2233333,56498.37718,0.0001
1,28,14,2007,280.7519646,73.53215226,4.086715449,486.2183333,352.95,56442.81182,0.0001
1,28,15,2007,279.8779667,76.46592188,4.366756113,351.695,341.2516667,56398.0525,0.0001
1,28,16,2007,279.8172777,77.99988298,4.287114811,207.4816667,332.8466667,56347.82193,0.0001
1,28,17,2007,278.7169889,79.66614082,4.040069157,75.69,332.7233333,56313.49856,0.0001
1,28,18,2007,277.4568088,82.4656155,3.080031494,0,318.0683333,56307.47025,0.0001
1,28,19,2007,276.3033677,87.3992998,2.62667631,0,304.0183333,56342.62119,0.0001
1,28,20,2007,275.3367252,94.33317519,1.853336345,0,317.7783333,56400.53787,0.0001
1,28,21,2007,274.7566019,95.66672501,1.953330274,0,320.3733333,56455.66823,0.0001
1,28,22,2007,274.5766539,96.59995217,1.706676224,0,316.8933333,56499.4723,0.0001
1,28,23,2007,274.2898542,97.66666101,1.593338679,0,309.965,56527.69702,0.0001
1,29,0,2007,274.1298697,98.46667904,1.679998746,0,308.0433333,56520.42412,0.0001
1,29,1,2007,273.976535,98.93336525,1.479990767,0,300.3916667,56477.98469,0.0001
1,29,2,2007,273.8032096,98.93351999,1.299996932,0,305.825,56431.13947,0.0001
1,29,3,2007,273.5162722,97.73331979,1.273330769,0,307.8833333,56388.05223,0.0001
1,29,4,2007,273.3898055,97.33345923,1.299969264,0,306.2866667,56360.6163,0.0001
1,29,5,2007,273.1431006,97.60006145,1.219989763,2.986666667,315.8316667,56349.82968,0.0001
1,29,6,2007,273.0358852,96.99996099,1.093296286,82.675,312.2916667,56365.61254,0.0001
1,29,7,2007,272.889228,97.13331405,1.07998165,233.885,313.3766667,56395.69806,0.0001
1,29,8,2007,273.8754144,94.26656004,0.879983023,403.8983333,334.0733333,56457.55801,0.0001
1,29,9,2007,275.2766659,81.7333012,1.620002934,549.9066667,345.105,56496.79236,0.0001
1,29,10,2007,276.5434048,72.39909898,2.620023539,690.925,347.2666667,56524.32025,0.0001
1,29,11,2007,277.450189,66.79573846,3.466726034,748.46,349.805,56529.47266,0.0001
1,29,12,2007,278.3438561,67.0650629,3.840033245,669.955,353.4566667,56507.57725,0.0001
1,29,13,2007,278.7649636,69.86581662,3.853386459,577.4266667,348.7433333,56470.99984,0.0001
1,29,14,2007,279.2309505,72.86557966,3.793362831,470.0166667,344.3183333,56426.0121,0.0001
1,29,15,2007,279.0369241,75.06637588,4.213381809,339.5733333,334.3933333,56387.14685,0.0001
1,29,16,2007,278.517024,76.3313886,3.626682729,197.8816667,328.4266667,56327.41667,0.0001
1,29,17,2007,277.9968998,79.9319657,3.020031229,72.95166667,328.7016667,56300.59401,0.0001
1,29,18,2007,277.3303562,81.33309681,2.459997931,0,313.0966667,56299.3794,0.0001
1,29,19,2007,276.4701564,82.73290871,1.553334536,0,304.5833333,56329.25804,0.0001
1,29,20,2007,275.6567005,88.99982631,1.426660866,0,315.6966667,56379.49652,0.0001
1,29,21,2007,275.1033397,92.53332543,1.613327051,0,317.3566667,56434.06367,0.0001
1,29,22,2007,274.5099113,96.33338897,1.573339694,0,314.2166667,56476.79946,0.0001
1,29,23,2007,274.3165598,96.59986036,1.533338321,0,314.6966667,56512.80621,0.0001
1,30,0,2007,274.1966245,96.6667595,1.33828363,0,312.8233333,56503.96555,0.0001
1,30,1,2007,274.0764802,97.26678681,1.213315834,0,301.0283333,56464.86629,0.0001
1,30,2,2007,273.9632874,98.06667492,1.159989035,0,311.74,56414.98295,0.0001
1,30,3,2007,273.769865,97.46663628,0.639986353,0,308.1416667,56368.99693,0.0001
1,30,4,2007,273.5766233,97.4000856,0.859986511,0,308.035,56342.72974,0.0001
1,30,5,2007,273.4095214,97.13329057,1.139988223,2.645,317.155,56341.00343,0.0001
1,30,6,2007,273.3163091,96.93341529,1.079975089,77.09833333,311.2683333,56362.54191,0.0001
1,30,7,2007,273.3230989,96.13338381,1.013325347,210.7216667,314.7416667,56397.12335,0.0001
1,30,8,2007,274.0832203,90.53317505,1.146661538,366.4616667,335.7916667,56451.99594,0.0001
1,30,9,2007,275.3099882,80.26637983,1.926674996,501.7916667,345.98,56492.56365,0.0001
1,30,10,2007,276.4633231,74.79693336,2.713362249,624.8366667,349.6,56519.2557,0.0001
1,30,11,2007,277.2901826,73.73191977,3.266740966,693.5033333,354.9816667,56525.53165,0.0001
1,30,12,2007,278.1034527,75.19725239,3.400092666,635.5916667,357.0516667,56500.51303,0.0001
1,30,13,2007,278.7502312,74.73160992,3.346696068,549.8583333,352.3616667,56470.47472,0.0001
1,30,14,2007,279.1972754,76.39870677,3.186693872,447.4166667,353.7866667,56423.71249,0.0001
1,30,15,2007,279.03045,75.79751332,3.693370447,366.7266667,336.4866667,56382.77649,0.0001
1,30,16,2007,279.1969325,75.6656222,3.806720938,215.5366667,330.1016667,56330.23054,0.0001
1,30,17,2007,278.3435322,77.79908922,3.200046385,78.35,333.815,56293.56773,0.0001
1,30,18,2007,277.6634799,78.39932763,2.940011299,0,310.9833333,56290.29021,0.0001
1,30,19,2007,276.603385,81.46617326,2.340006441,0,302.92,56314.70362,0.0001
1,30,20,2007,275.6501799,90.86682421,1.654538238,0,312.5133333,56375.89977,0.0001
1,30,21,2007,275.0500031,95.46665968,1.533322532,0,310.1083333,56434.2414,0.0001
1,30,22,2007,274.5765785,98.20002103,1.404938987,0,311.9216667,56479.01359,0.0001
1,30,23,2007,274.1031765,99.53335127,1.519983568,0,308.67,56509.04039,0.0001
1,31,0,2007,273.9233576,99.80001018,1.626642493,0,311.9333333,56503.61236,0.0001
1,31,1,2007,273.84326,99.46672118,1.299982313,0,301.495,56466.51981,0.0001
1,31,2,2007,273.6832492,99.39996668,1.139980958,0,306.4716667,56414.861,0.0001
1,31,3,2007,273.2163168,97.33333981,1.113314933,0,303.7966667,56370.73112,0.0001
1,31,4,2007,273.0363969,97.39999254,1.086664638,0,302.635,56338.65659,0.0001
1,31,5,2007,272.9093626,96.99977163,1.299978943,2.776666667,310.8033333,56337.232,0.0001
1,31,6,2007,272.7429603,96.99997621,1.559963993,82.31333333,313.2683333,56353.7903,0.0001
1,31,7,2007,272.6889716,96.26670523,1.406661074,229.265,317.445,56385.73708,0.0001
1,31,8,2007,273.849935,93.13336429,1.173359371,413.2466667,340.7233333,56447.67153,0.0001
1,31,9,2007,275.3566531,77.79892046,2.173333097,540.13,349.27,56490.05367,0.0001
1,31,10,2007,276.7300024,69.66407949,3.533360439,656.34,351.685,56523.20866,0.0001
1,31,11,2007,277.6844055,65.66359816,4.453456363,740.5216667,353.0816667,56527.87896,0.0001
1,31,12,2007,278.583812,65.9280248,5.093516773,659.4683333,355.49,56505.60266,0.0001
1,31,13,2007,279.4575021,67.33206243,5.066720794,577.325,355.1283333,56467.20714,0.0001
1,31,14,2007,280.1117925,70.33036884,5.066929135,481.9983333,352.4416667,56414.54471,0.0001
1,31,15,2007,280.3179565,71.66346917,5.53359779,374.02,339.6733333,56381.82677,0.0001
1,31,16,2007,279.7705613,74.13134491,5.306799205,227.8116667,333.81,56332.62864,0.0001
1,31,17,2007,278.6702361,77.33225182,4.506711593,84.43666667,332.0283333,56291.16407,0.0001
1,31,18,2007,277.563466,80.1322314,3.640036848,0,316.4316667,56295.00438,0.0001
1,31,19,2007,276.4901279,84.73173152,2.046674932,0,307.405,56335.14392,0.0001
1,31,20,2007,275.7900202,90.93315833,1.626655081,0,316.0666667,56400.18657,0.0001
1,31,21,2007,275.276673,94.79995957,1.393319344,0,316.945,56459.53198,0.0001
1,31,22,2007,274.9233876,97.00002133,1.886685097,0,323.4783333,56506.82236,0.0001
1,31,23,2007,274.5097615,97.80001579,2.133340036,0,317.165,56537.11509,0.0001
2,1,0,2007,274.0765598,98.39994007,1.999982962,0,319.51,56528.74086,0.0001
2,1,1,2007,273.8298599,98.06669715,1.873339332,0,305.99,56487.95384,0.0001
2,1,2,2007,273.6898563,97.59988742,1.83999985,0,318.2816667,56442.05204,0.0001
2,1,3,2007,273.3831822,97.33342853,1.779999639,0,318.54,56397.34904,0.0001
2,1,4,2007,273.1230042,97.0666487,1.746655758,0,314.13,56377.31611,0.0001
2,1,5,2007,272.97616,96.60009663,1.673309198,2.351666667,320.8416667,56366.65247,0.0001
2,1,6,2007,272.8227945,96.73333982,1.78666088,82.385,312.22,56388.56456,0.0001
2,1,7,2007,272.7292704,96.60005695,1.846656227,240.6933333,310.5916667,56417.65694,0.0001
2,1,8,2007,273.7698791,92.10243174,1.66666057,398.2966667,335.5916667,56477.25017,0.0001
2,1,9,2007,275.2967053,76.86549642,2.480011094,514,346.695,56522.22696,0.0001
2,1,10,2007,276.6100347,66.86437691,3.446697002,616.9083333,350.5533333,56549.66299,0.0001
2,1,11,2007,277.6569348,61.12479292,4.186752773,674.7833333,356.0466667,56556.93576,0.0001
2,1,12,2007,278.510294,60.79638267,3.933365727,622.8683333,357.2233333,56528.97405,0.0001
2,1,13,2007,278.8443419,62.39346619,3.666757505,564.1666667,349.1533333,56489.2757,0.0001
2,1,14,2007,279.504997,63.99489699,3.653375118,489.7233333,347.0783333,56444.58706,0.0001
2,1,15,2007,279.2304806,70.06599555,3.820163294,351.3233333,339.9533333,56403.37354,0.0001
2,1,16,2007,278.9972054,72.0650983,3.740062374,202.245,333.3633333,56343.87685,0.0001
2,1,17,2007,278.3236106,71.99881342,3.833423767,71.98333333,333.0183333,56317.78725,0.0001
2,1,18,2007,277.4234347,77.26577591,3.046712688,0,319.1516667,56314.18221,0.0001
2,1,19,2007,276.4301503,82.86626539,2.533410896,0,304.5133333,56343.29204,0.0001
2,1,20,2007,275.6053377,88.06652317,1.466656983,0,314.7633333,56408.53151,0.0001
2,1,21,2007,275.043329,91.59986177,1.213320269,0,312.83,56470.51611,0.0001
2,1,22,2007,274.6299915,94.13329083,1.393331904,0,313.0283333,56509.12793,0.0001
2,1,23,2007,274.296578,95.73334051,1.446638783,0,308.0266667,56541.54065,0.0001
2,2,0,2007,273.8297431,96.86661983,1.459991376,0,307.35,56532.99996,0.0001
2,2,1,2007,273.5096703,97.86666121,1.619974382,0,293.1966667,56491.51716,0.0001
2,2,2,2007,273.294149,98.33322181,1.723089551,0,310.5516667,56444.13465,0.0001
2,2,3,2007,273.1674612,98.26672637,1.29332152,0,307.55,56399.23984,0.0001
2,2,4,2007,272.9303463,98.80004747,1.26667182,0,313.965,56370.64189,0.0001
2,2,5,2007,272.8938697,98.06666863,1.20665329,0,318.3066667,56363.01599,0.0001
2,2,6,2007,272.823019,97.53339447,1.106653466,83.31833333,318.1933333,56386.85344,0.0001
2,2,7,2007,272.7532736,96.46681701,1.219974485,219.8933333,318.84,56422.7886,0.0001
2,2,8,2007,273.9698618,92.19987162,1.286645451,355.0716667,342.32,56477.83013,0.0001
2,2,9,2007,275.4789984,78.53271793,1.753312927,479.905,350.1883333,56521.20236,0.0001
2,2,10,2007,276.7634102,69.19807238,2.573349878,598.9483333,354.7016667,56552.15067,0.0001
2,2,11,2007,277.7703773,65.79808057,3.380034997,696.0116667,356.3616667,56560.33765,0.0001
2,2,12,2007,278.7035497,65.06322494,3.900016344,649.8816667,358.5583333,56530.60864,0.0001
2,2,13,2007,279.3770275,68.53262427,4.213405753,586.4133333,357.405,56492.54343,0.0001
2,2,14,2007,280.2450796,73.79758993,4.200093464,496.6383333,351.085,56436.50458,0.0001
2,2,15,2007,279.5703071,77.33206671,4.580088348,369.2116667,340.7566667,56400.75977,0.0001
2,2,16,2007,278.9370971,80.33290521,4.066837735,216.64,332.9566667,56352.08123,0.0001
2,2,17,2007,278.0168644,82.13266812,3.153353221,77.36833333,334.5233333,56321.5776,0.0001
2,2,18,2007,277.443536,82.19980213,2.673361691,0,313.8516667,56318.83548,0.0001
2,2,19,2007,276.3569022,87.5327743,2.431624771,0,306.1933333,56349.33191,0.0001
2,2,20,2007,275.6500881,93.33309053,1.920002659,0,315.9416667,56415.05776,0.0001
2,2,21,2007,275.2698878,95.9999939,1.186631476,0,317.5733333,56467.10237,0.0001
2,2,22,2007,274.8432818,98.19994832,1.46666195,0,312.8166667,56507.9562,0.0001
2,2,23,2007,274.6299737,99.20013824,1.493328675,0,314.3533333,56540.40951,0.0001
2,3,0,2007,274.3499265,99.46669887,1.239991829,0,314.0616667,56535.567,0.0001
2,3,1,2007,274.109788,99.79998239,1.219985237,0,301.595,56492.0901,0.0001
2,3,2,2007,273.8832057,99.7999794,1.059978038,0,312.385,56438.35367,0.0001
2,3,3,2007,273.523085,99.40003611,1.053328226,0,312.7633333,56394.0205,0.0001
2,3,4,2007,273.1297433,99.93329326,1.119987631,0,311.62,56367.70114,0.0001
2,3,5,2007,272.9222969,99.20015029,1.199989651,0,318.105,56360.9362,0.0001
2,3,6,2007,272.8088389,97.80012926,1.246650828,82.385,314.1716667,56378.91897,0.0001
2,3,7,2007,272.7690275,97.53343311,1.179991822,224.7616667,315.25,56414.95223,0.0001
2,3,8,2007,273.9762151,92.59984449,1.046645159,381.175,337.3816667,56476.50025,0.0001
2,3,9,2007,275.5633462,79.7993659,1.659998262,470.37,350.725,56523.70981,0.0001
2,3,10,2007,276.9168909,70.26467486,3.020010757,584.855,353.2966667,56554.87557,0.0001
2,3,11,2007,278.1435481,66.19690133,3.746721646,695.1383333,354.8483333,56562.3274,0.0001
2,3,12,2007,278.9775724,67.86530214,3.94006052,686.2233333,356.22,56534.33458,0.0001
2,3,13,2007,280.0839985,69.06412765,4.160103311,600.01,351.695,56496.14375,0.0001
2,3,14,2007,280.3312193,73.26527385,4.200052439,499.645,351.7783333,56433.81586,0.0001
2,3,15,2007,279.7571448,78.39800355,4.573425332,349.1683333,344.1566667,56393.45655,0.0001
2,3,16,2007,279.6507761,82.33246537,4.406748399,203.7183333,337.6233333,56343.91829,0.0001
2,3,17,2007,278.6836154,82.39946716,3.806785261,77.45333333,331.0333333,56315.93787,0.0001
2,3,18,2007,277.9501935,84.39946309,3.093353145,0,314.065,56318.96406,0.0001
2,3,19,2007,276.7500611,86.93252549,2.560030484,0,302.9333333,56344.20574,0.0001
2,3,20,2007,275.9166958,91.73326752,2.05331809,0,311.6816667,56410.07567,0.0001
2,3,21,2007,275.476588,93.59952856,1.77332841,0,314.5283333,56464.0407,0.0001
2,3,22,2007,275.156612,95.332602,1.620002332,0,311.2333333,56508.64372,0.0001
2,3,23,2007,274.8632129,95.86657435,1.706655248,0,312.01,56540.93525,0.0001
2,4,0,2007,274.523281,95.93304599,1.986669673,0,308.3833333,56532.96105,0.0001
2,4,1,2007,274.3765916,96.13225678,1.753326858,0,297.7416667,56494.42593,0.0001
2,4,2,2007,274.2765138,96.3333489,1.600006442,0,307.65,56439.90522,0.0001
2,4,3,2007,273.8631083,96.80000906,1.459994456,0,306.5983333,56403.66822,0.0001
2,4,4,2007,273.5431805,97.06670576,1.413334336,0,304.7083333,56373.76719,0.0001
2,4,5,2007,273.356119,96.6666887,1.493327339,0,311.57,56370.04791,0.0001
2,4,6,2007,273.1296887,95.53336362,1.559991985,77.41,313.7933333,56384.81815,0.0001
2,4,7,2007,273.0084878,95.73350567,1.466648341,208.1933333,312.2216667,56417.67302,0.0001
2,4,8,2007,273.9898328,91.00015519,1.766652329,360.9633333,331.7016667,56474.06422,0.0001
2,4,9,2007,275.6100407,79.53272969,2.311621834,486.3516667,342.14,56515.97,0.0001
2,4,10,2007,277.1967729,67.39817585,3.160024034,611.0716667,347.2283333,56547.10271,0.0001
2,4,11,2007,278.1970181,64.52913794,4.053364824,715.8683333,351.3883333,56549.09371,0.0001
2,4,12,2007,279.2840849,66.26404294,4.386764277,691.27,352.96,56525.68859,0.0001
2,4,13,2007,279.7840725,70.46310935,4.460381853,586.7583333,352.5816667,56489.13895,0.0001
2,4,14,2007,279.9102695,73.33170323,4.913452999,482.1683333,348.1483333,56440.24181,0.0001
2,4,15,2007,279.8106596,74.19698358,4.526807382,336.01,340.5333333,56411.07805,0.0001
2,4,16,2007,279.5663948,73.93193127,4.533439288,202.5216667,329.605,56353.51439,0.0001
2,4,17,2007,279.0837908,72.79518511,4.146719312,71.06333333,329.885,56325.0814,0.0001
2,4,18,2007,278.1168973,72.86541181,3.293397765,0,312.465,56317.366,0.0001
2,4,19,2007,277.1168858,76.79947026,2.579991297,0,301.995,56349.40373,0.0001
2,4,20,2007,276.1767962,84.59985377,1.786666484,0,313.1316667,56407.48724,0.0001
2,4,21,2007,275.5500473,90.33323396,1.526672535,0,314.035,56457.54848,0.0001
2,4,22,2007,275.1767287,93.26668113,1.779988832,0,310.4766667,56506.44014,0.0001
2,4,23,2007,274.9033903,95.39991212,1.779989851,0,306.58,56539.33905,0.0001
2,5,0,2007,274.6965353,96.59990169,1.566669373,0,311.0133333,56530.96336,0.0001
2,5,1,2007,274.4633341,96.93308528,1.346685179,0,297.365,56493.07338,0.0001
2,5,2,2007,274.2761587,96.73335666,1.066664269,0,309.2716667,56439.57716,0.0001
2,5,3,2007,273.882939,97.13317365,1.099987107,0,309.055,56399.31392,0.0001
2,5,4,2007,273.7287335,96.86659171,1.253319326,0,308.29,56373.43785,0.0001
2,5,5,2007,273.5892384,96.66657396,1.359996569,0,313.88,56366.97706,0.0001
2,5,6,2007,273.4686291,95.99992984,1.359985554,84.62,318.9633333,56391.73211,0.0001
2,5,7,2007,273.2231052,96.53331756,1.346656821,225.85,319.49,56429.00938,0.0001
2,5,8,2007,274.2428879,91.73332559,1.400001253,369.72,338.0833333,56485.69031,0.0001
2,5,9,2007,275.5499383,80.93221388,1.826684763,502.065,345.6533333,56528.99107,0.0001
2,5,10,2007,276.8101023,72.46455432,2.740070826,605.6216667,351.7616667,56562.45429,0.0001
2,5,11,2007,277.8701695,69.9306716,3.800164179,684.07,354.89,56572.89597,0.0001
2,5,12,2007,278.584245,70.46572054,4.247459516,619.1666667,356.8133333,56548.0174,0.0001
2,5,13,2007,279.4507545,72.86477766,4.473553797,561.6366667,352.6016667,56514.38612,0.0001
2,5,14,2007,279.7039729,75.66531517,4.246745038,482.385,350.9033333,56462.15054,0.0001
2,5,15,2007,279.1907832,80.53271184,5.107054514,371.86,338.2666667,56428.69404,0.0001
2,5,16,2007,278.9302335,80.99936709,4.820241568,217.6116667,330.3166667,56375.298,0.0001
2,5,17,2007,278.0703289,80.26617087,4.006760124,79.63,326.1433333,56345.45369,0.0001
2,5,18,2007,277.4968415,78.39957402,3.966776112,0,311.68,56339.69574,0.0001
2,5,19,2007,276.6100849,81.79970783,2.986697301,0,300.9516667,56371.85693,0.0001
2,5,20,2007,275.8232636,88.33311612,2.099997075,0,315.0316667,56433.10511,0.0001
2,5,21,2007,275.3233524,93.06673317,1.613346984,0,314.0316667,56477.61061,0.0001
2,5,22,2007,274.9432574,96.66657378,1.779977759,0,313.9383333,56523.46247,0.0001
2,5,23,2007,274.6135393,97.39993887,1.820006332,0,310.9816667,56554.61155,0.0001
2,6,0,2007,274.2966396,98.06670152,1.940001106,0,304.795,56550.6295,0.0001
2,6,1,2007,274.088965,99.0666668,2.033327073,0,299.5266667,56508.79994,0.0001
2,6,2,2007,273.9821447,99.33329509,1.799984802,0,305.1733333,56462.3837,0.0001
2,6,3,2007,273.8294622,98.66664131,1.666656813,0,308.125,56415.17028,0.0001
2,6,4,2007,273.5157622,98.33336129,1.77333732,0,304.975,56383.34724,0.0001
2,6,5,2007,273.4477522,96.93339803,1.719991383,0,310.5816667,56376.49941,0.0001
2,6,6,2007,273.2429988,96.8666021,1.606670381,81.78,311.885,56395.35998,0.0001
2,6,7,2007,273.2226689,96.46669045,1.406666521,222.615,313.425,56429.94038,0.0001
2,6,8,2007,274.2030627,88.73301307,1.440029927,388.8966667,334.97,56484.03426,0.0001
2,6,9,2007,275.3699307,78.65144647,2.45999663,515.4783333,345.5533333,56530.0616,0.0001
2,6,10,2007,276.4834638,71.53120102,3.406688315,631.595,351.2216667,56558.561,0.0001
2,6,11,2007,277.2167897,68.5310104,3.955158972,721.2483333,355.5283333,56569.31308,0.0001
2,6,12,2007,278.0382901,67.99838303,4.193458863,671.4016667,358.2183333,56548.11757,0.0001
2,6,13,2007,278.7777127,69.39846433,4.686708781,581.0466667,352.62,56509.71695,0.0001
2,6,14,2007,279.4516984,73.59819772,4.586715842,483.1883333,352.165,56460.17682,0.0001
2,6,15,2007,279.2059808,77.46411022,5.080451651,378.2466667,341.5383333,56416.15847,0.0001
2,6,16,2007,279.0371321,78.73239661,4.693486304,220.33,333.2683333,56367.44253,0.0001
2,6,17,2007,278.1635545,80.13267757,4.214336564,77.92333333,333.0983333,56341.34979,0.0001
2,6,18,2007,277.4501341,80.4659823,3.406765435,0,314.4633333,56326.86785,0.0001
2,6,19,2007,276.436735,82.19968222,2.526681167,0,302.1183333,56352.35594,0.0001
2,6,20,2007,275.7167291,88.06654514,1.739996473,0,312.9366667,56410.82146,0.0001
2,6,21,2007,275.1832954,92.66673271,1.525552162,0,313.01,56467.16982,0.0001
2,6,22,2007,274.8166054,93.13314443,1.886687936,0,311.9033333,56515.06975,0.0001
2,6,23,2007,274.4898677,95.59996936,1.833327533,0,308.6,56547.57485,0.0001
2,7,0,2007,274.2298682,97.66661026,2.086657447,0,314.395,56543.76489,0.0001
2,7,1,2007,274.0634,98.9999532,1.859987489,0,299.5283333,56502.28678,0.0001
2,7,2,2007,273.9497748,98.400046,1.506671047,0,307.2233333,56454.14047,0.0001
2,7,3,2007,273.6432317,98.53341299,1.400011814,0,307.915,56413.71387,0.0001
2,7,4,2007,273.4764514,98.5998863,1.43333545,0,307.3083333,56384.26667,0.0001
2,7,5,2007,273.3619503,98.53338216,1.193321482,0,311.7466667,56376.49941,0.0001
2,7,6,2007,273.235184,98.73326143,1.219998463,79.49666667,313.4,56395.13885,0.0001
2,7,7,2007,273.1681575,98.33335454,1.193324795,234.1083333,312.1266667,56428.67125,0.0001
2,7,8,2007,273.92982,94.40001019,1.119979525,394.3083333,335.4783333,56484.45497,0.0001
2,7,9,2007,275.2032483,82.73276425,1.446663661,516.105,343.915,56525.76193,0.0001
2,7,10,2007,276.4634887,73.99601842,2.233342504,639.545,348.5783333,56558.66474,0.0001
2,7,11,2007,277.1903373,70.19870321,3.033371527,731.2566667,352.855,56571.93802,0.0001
2,7,12,2007,277.9168091,68.26431568,3.526710761,671.4983333,357.3633333,56549.65351,0.0001
2,7,13,2007,278.4840154,68.93128768,3.753438578,596.0833333,351.4633333,56514.93482,0.0001
2,7,14,2007,278.8186994,69.99857539,3.706701506,481.8783333,351.9633333,56462.62274,0.0001
2,7,15,2007,278.4977772,73.19815847,3.78005842,368.9883333,339.3566667,56424.82527,0.0001
2,7,16,2007,278.3168661,77.19967222,3.926698432,222.8533333,329.1066667,56368.39158,0.0001
2,7,17,2007,277.8435537,79.8656796,3.366685995,74.20833333,328.3316667,56336.00226,0.0001
2,7,18,2007,277.190089,81.06595574,2.813337249,0,315.15,56330.2404,0.0001
2,7,19,2007,276.3233864,86.1326121,2.026697806,0,304.4933333,56366.66488,0.0001
2,7,20,2007,275.4233548,92.66665158,1.446642804,0,318.1933333,56427.12508,0.0001
2,7,21,2007,274.8166086,96.59996224,1.279992741,0,317.94,56473.15326,0.0001
2,7,22,2007,274.383211,97.86667293,1.679996861,0,316.6383333,56515.84671,0.0001
2,7,23,2007,274.0566258,99.06662438,1.886660766,0,310.14,56547.8338,0.0001
2,8,0,2007,273.8365495,99.33336081,1.493308077,0,311.06,56546.23398,0.0001
2,8,1,2007,273.6364315,99.40003361,1.233320874,0,300.6666667,56512.42682,0.0001
2,8,2,2007,273.4098495,99.6000155,1.186650028,0,311.015,56462.09652,0.0001
2,8,3,2007,272.9428006,98.8667088,1.079989684,0,314.7366667,56418.85124,0.0001
2,8,4,2007,272.7686388,98.40004451,1.11998584,0,312.2933333,56386.81862,0.0001
2,8,5,2007,272.5493986,98.26682897,1.446656081,0,320.005,56379.06527,0.0001
2,8,6,2007,272.4759925,97.40003885,1.620009806,70.29166667,320.825,56394.37013,0.0001
2,8,7,2007,272.4190246,97.53329786,1.559985769,200.39,321.14,56419.76554,0.0001
2,8,8,2007,273.5630117,94.33326354,1.093336274,345.2016667,345.3166667,56478.31755,0.0001
2,8,9,2007,275.0832765,81.5329485,1.286651332,479.13,353.89,56524.73268,0.0001
2,8,10,2007,276.3700854,71.59748147,2.220000614,607.1466667,357.1533333,56559.07136,0.0001
2,8,11,2007,277.1968744,66.53012963,2.973424186,704.5183333,359.5116667,56566.95885,0.0001
2,8,12,2007,277.9701747,64.99753368,3.313412912,647.3533333,360.2233333,56542.46684,0.0001
2,8,13,2007,278.9104222,66.73109837,3.940035915,585.855,353.5366667,56505.06305,0.0001
2,8,14,2007,279.1510698,71.66454852,4.006702534,494.8383333,350.8483333,56453.61508,0.0001
2,8,15,2007,279.0106953,77.99922653,4.28674164,371.5633333,336.81,56412.48635,0.0001
2,8,16,2007,278.8772371,80.19951357,3.973399207,217.2016667,328.5083333,56354.44025,0.0001
2,8,17,2007,278.0371033,83.9330403,3.726741265,76.79,326.385,56320.46008,0.0001
2,8,18,2007,277.2101553,86.1330429,3.046727097,0,313.1816667,56319.24338,0.0001
2,8,19,2007,276.2701009,90.79998726,2.473328099,0,301.1916667,56358.2922,0.0001
2,8,20,2007,275.3633497,95.79992501,2.126669275,0,308.5283333,56414.16729,0.0001
2,8,21,2007,275.0165913,97.29017646,1.546671222,0,308.9783333,56459.32213,0.0001
2,8,22,2007,274.5166858,99.13333035,1.686665543,0,306.9916667,56502.83303,0.0001
2,8,23,2007,274.12989,99.46673582,1.419996954,0,307.5016667,56530.56152,0.0001
2,9,0,2007,273.9165823,99.26667182,1.299976384,0,307.3816667,56526.83611,0.0001
2,9,1,2007,273.7698242,99.66665059,1.29999395,0,290.94,56485.05474,0.0001
2,9,2,2007,273.7364412,99.53339357,1.120005086,0,304.4233333,56442.75007,0.0001
2,9,3,2007,273.1963857,98.59996586,1.199985092,0,307.6033333,56394.71523,0.0001
2,9,4,2007,273.0627618,98.26670711,1.166649757,0,305.285,56366.33691,0.0001
2,9,5,2007,272.8894813,98.20003131,1.34664271,0,311.9916667,56357.73778,0.0001
2,9,6,2007,272.8761414,97.80003191,1.453317745,88.11333333,310.3283333,56378.85177,0.0001
2,9,7,2007,272.8560142,97.93339795,1.359988723,252.3066667,308.185,56408.70519,0.0001
2,9,8,2007,273.7565702,95.13342217,1.1933087,429.58,329.0316667,56465.53543,0.0001
